;Month;Day;Hour;Air pressure;Air temperature;RAD radiation;Precipitation;Realtive humidity;UVB radiation;CO;NO2;NOx;O3;PM2.5;PM10;SO2;C6H6;timestamp
99119;4;23;0;994.5;4.7;0.0;64.9;0.1;126.2;0.8363790000000001;63.6468;91.9932;4.22001;9.58495;45.6973;69.2167;1.76006;2712
99120;4;23;1;994.1;4.2;0.0;72.9;0.3;16.7;0.998666;62.4539;122.033;5.40586;4.39006;45.6474;75.1352;2.15338;2713
99121;4;23;2;993.6;2.9;0.0;76.0;0.2;41.6;1.15886;54.6529;115.424;5.3871400000000005;4.4127;65.7817;83.2469;2.9325;2714
99122;4;23;3;993.1;1.5;0.0;81.4;0.5;84.3;1.08123;47.168;86.8457;4.86824;3.59741;64.8608;86.5619;3.1424;2715
99123;4;23;4;992.4;1.4;0.0;85.6;0.6;92.8;0.881541;43.2787;60.5913;6.06445;6.32491;60.2588;75.4037;2.80671;2716
99124;4;23;5;991.8;1.2;0.0;83.1;0.5;91.8;0.62252;33.3894;36.712;5.15383;19.9897;46.0184;61.2457;1.74331;2717
99125;4;23;6;991.7;1.8;0.0;80.1;0.3;81.9;0.591195;35.0188;46.1222;4.556019999999998;17.2016;41.5965;55.749;1.48795;2718
99126;4;23;7;991.4;3.8;0.0;74.5;0.4;80.2;0.603687;33.0479;50.2134;5.44951;19.143;41.8103;59.6224;1.1909999999999998;2719
99127;4;23;8;991.2;5.8;0.0;65.5;0.4;66.1;0.601059;36.9977;59.1079;6.00609;23.6127;46.374;63.1885;1.22361;2720
99128;4;23;9;990.8;8.2;0.0;54.8;0.4;51.4;0.606252;45.3447;75.6573;8.02628;28.9076;36.7313;66.8118;1.17486;2721
99129;4;23;10;990.3;10.6;0.0;39.7;0.6;201.4;0.357447;32.4923;45.8423;8.7442;66.8831;20.6724;43.085;0.53454;2722
99130;4;23;11;989.9;11.8;0.0;35.7;0.4;280.0;0.268992;18.9123;25.3537;6.17744;84.7504;13.3853;31.8521;0.12139;2723
99131;4;23;12;989.3;11.8;0.0;34.4;0.3;313.2;0.252081;20.9959;27.92;6.72588;85.4339;13.9062;25.8582;0.06335;2724
99132;4;23;13;988.7;11.5;0.0;35.0;1.0;340.4;0.25034;15.5578;19.4743;3.93925;94.9232;13.7585;30.2653;0.06493;2725
99133;4;23;14;988.1;11.8;0.0;31.7;0.9;294.6;0.226813;14.809;18.5082;3.7675;103.711;12.9361;26.6387;0.05798;2726
99134;4;23;15;987.4;11.5;0.0;30.1;0.8;291.5;0.211095;8.89133;10.7853;2.72627;109.672;9.36457;25.8934;0.0224;2727
99135;4;23;16;986.8;10.6;0.0;34.0;1.1;307.6;0.217352;9.15158;10.7954;2.61383;106.49;12.4959;28.3109;0.01426;2728
99136;4;23;17;986.6;9.4;0.0;40.4;1.0;341.5;0.226626;11.1321;13.0691;2.63553;100.452;11.6728;30.8571;0.02936;2729
99137;4;23;18;986.7;7.9;0.0;51.8;1.1;349.3;0.260054;13.9634;16.3014;2.67611;90.2574;11.9785;29.9521;0.04023;2730
99138;4;23;19;986.9;5.8;0.2;70.0;1.4;338.6;0.27934499999999995;15.2046;17.711;2.05494;84.0946;19.3166;29.188;0.08181000000000001;2731
99139;4;23;20;987.2;4.0;0.4;93.6;1.7;345.3;0.29351900000000003;13.9257;17.1145;1.88463;76.5156;17.7549;26.4354;0.08002999999999999;2732
99140;4;23;21;987.4;3.3;1.0;98.6;1.8;344.3;0.288429;13.8354;17.6902;1.11312;75.4092;20.3954;27.0256;0.07647999999999999;2733
99141;4;23;22;987.4;2.3;1.0;98.6;2.0;346.7;0.255766;8.62524;10.4193;0.8869799999999999;83.2315;15.8018;27.5184;0.03617;2734
99142;4;23;23;987.4;1.6;1.3;98.6;2.1;343.1;0.242708;7.0388199999999985;8.635869999999999;0.92994;82.7516;14.5255;18.3917;0.02031;2735
99143;4;24;0;987.7;1.2;0.4;98.6;1.9;345.3;0.241708;6.17842;7.47273;0.81308;81.2197;9.45784;19.1073;0.02385;2736
99144;4;24;1;987.7;0.8;0.4;98.6;1.5;332.2;0.231491;5.0014699999999985;6.2071;0.58627;82.6639;8.0527;16.5921;0.01869;2737
99145;4;24;2;987.6;0.9;0.0;98.6;0.8;301.8;0.241621;5.95641;6.932060000000001;0.68943;77.6658;8.75535;19.1211;0.01654;2738
99146;4;24;3;987.6;0.9;0.0;98.6;1.0;293.8;0.242038;7.98048;9.09475;1.78686;71.2942;13.8899;22.0285;0.01568;2739
99147;4;24;4;987.5;0.9;0.0;98.6;1.6;320.9;0.235115;6.7398;7.87372;1.18226;67.7773;12.4752;24.2429;0.01775;2740
99148;4;24;5;987.9;-0.1;0.0;98.6;1.8;321.3;0.23328;6.34359;7.76538;1.00036;64.0415;9.62753;20.1994;0.01404;2741
99149;4;24;6;988.5;-0.8;0.0;98.6;1.8;332.3;0.23417800000000005;7.40953;9.39482;0.80752;60.2881;9.06049;20.3472;0.01342;2742
99150;4;24;7;989.3;-0.1;0.0;97.0;2.0;332.3;0.230873;6.5183300000000015;8.46007;0.97986;63.2518;9.84368;17.6297;0.01093;2743
99151;4;24;8;989.7;0.5;0.0;92.4;2.2;331.3;0.235387;7.05369;9.40651;0.98104;63.2784;11.3101;22.2708;0.01162;2744
99152;4;24;9;989.9;1.3;0.0;89.0;2.1;329.6;0.230544;6.07857;8.65658;1.07182;67.172;10.858;21.5972;0.01264;2745
99153;4;24;10;990.2;2.0;0.0;78.4;2.2;325.8;0.227082;6.37599;9.25249;0.90285;70.1603;12.8179;21.994;0.01126;2746
99154;4;24;11;990.2;4.2;0.0;60.9;2.3;321.7;0.222546;5.5187800000000005;8.3411;1.2685;82.1724;11.3325;25.0517;0.00942;2747
99155;4;24;12;990.2;3.7;0.0;61.4;2.3;319.1;0.221187;6.20975;8.84459;0.89799;81.8133;14.1897;27.1567;0.016669999999999997;2748
99156;4;24;13;990.1;4.4;0.0;54.3;2.6;336.9;0.209513;5.86931;8.65127;0.8397100000000001;86.67;10.3724;18.0631;0.007559999999999998;2749
99157;4;24;14;989.9;5.0;0.0;47.2;2.4;339.4;0.209325;5.67439;8.7081;0.6964100000000001;89.2704;8.8822;19.4749;0.00822;2750
99158;4;24;15;989.6;5.6;0.0;46.2;1.6;335.5;0.216593;6.8879800000000015;9.90947;0.92256;86.8249;8.98377;17.6832;0.0151;2751
99159;4;24;16;989.2;7.2;0.0;40.4;1.7;327.4;0.21247;5.542680000000002;8.13078;0.59811;90.5768;8.374789999999999;16.2897;0.00831;2752
99160;4;24;17;989.3;5.4;0.0;49.6;1.7;338.0;0.223727;7.999060000000001;10.6844;0.89041;85.3288;8.283719999999999;16.148;0.0109;2753
99161;4;24;18;989.4;4.2;0.0;55.4;1.8;333.6;0.226494;7.97676;10.6737;0.8602200000000001;87.8386;9.73193;20.9911;0.01852;2754
99162;4;24;19;989.5;3.6;0.0;55.0;1.7;328.9;0.227398;9.00924;10.8453;0.8562299999999999;86.6627;13.1418;17.0531;0.00946;2755
99163;4;24;20;989.6;2.1;0.0;65.7;0.9;328.9;0.296529;19.6702;22.2785;1.1747;69.7391;11.5654;23.1077;0.04276;2756
99164;4;24;21;990.0;1.1;0.0;71.4;0.5;274.3;0.372977;31.2251;33.3193;2.1851;50.8061;22.0964;34.6595;0.23038000000000006;2757
99165;4;24;22;989.9;0.7;0.0;76.0;0.9;306.9;0.315513;21.194000000000006;22.8835;2.33931;61.2317;17.7297;45.8263;0.25134;2758
99166;4;24;23;989.9;-0.1;0.0;82.0;1.0;272.0;0.311291;17.5984;18.9734;4.4416699999999985;59.2018;20.8159;32.1276;0.11515;2759
99167;4;25;0;989.9;-1.2;0.0;86.8;0.6;259.7;0.34820100000000004;24.0965;25.6978;1.63884;46.1571;20.1466;27.055;0.21899;2760
99168;4;25;1;990.0;-1.5;0.0;90.6;0.7;262.1;0.308893;19.1237;20.4122;1.77001;51.6959;16.0493;26.3283;0.15341;2761
99169;4;25;2;989.8;-1.9;0.0;93.7;0.5;276.4;0.298233;14.0691;15.3146;3.5812699999999995;53.3622;20.6812;30.1499;0.08800000000000001;2762
99170;4;25;3;989.7;-2.0;0.0;95.8;0.6;305.4;0.29225500000000004;12.1263;13.6262;3.77179;56.4838;21.5492;39.0554;0.08419;2763
99171;4;25;4;989.6;-2.2;0.0;95.9;0.7;319.2;0.302789;18.6988;20.1599;7.19528;47.6129;22.7739;58.4805;0.0688;2764
99172;4;25;5;989.6;-2.6;0.0;97.4;0.7;319.1;0.310406;26.7776;30.4098;4.14435;37.7704;21.3737;57.61;0.10688;2765
99173;4;25;6;989.7;-2.1;0.0;98.0;1.3;328.9;0.347319;31.4678;42.1846;3.62546;35.8834;20.4868;50.7256;0.11709;2766
99174;4;25;7;990.1;-0.7;0.0;89.8;1.7;328.7;0.309237;21.057;31.3563;4.03268;50.2456;16.9138;27.6995;0.07765;2767
99175;4;25;8;990.4;0.2;0.0;83.1;2.3;333.3;0.263268;15.3709;22.7794;3.15178;60.1804;16.8525;26.8922;0.0391;2768
99176;4;25;9;990.7;0.2;0.0;77.4;1.7;330.4;0.253819;15.7894;22.6721;2.41048;60.7831;16.1378;23.8902;0.03369;2769
99177;4;25;10;990.6;1.9;0.0;62.2;1.9;321.5;0.228619;10.4735;16.5154;2.32776;70.7826;12.7883;36.7518;0.01917;2770
99178;4;25;11;990.4;3.6;0.0;51.3;1.8;312.4;0.212925;8.4059;14.6114;1.54996;76.6517;10.9625;39.1219;0.03165;2771
99179;4;25;12;990.1;3.8;0.0;49.6;1.6;321.2;0.225767;8.85787;13.8105;1.32003;77.2502;12.3756;50.5868;0.02038;2772
99180;4;25;13;990.0;4.5;0.0;50.8;2.2;327.0;0.226087;8.52486;13.4424;1.3804;79.9111;12.9809;26.8063;0.02964;2773
99181;4;25;14;990.0;4.5;0.0;54.3;1.7;296.2;0.232029;10.8145;16.4119;1.56823;79.0674;12.0749;30.2237;0.0225;2774
99182;4;25;15;989.7;5.4;0.0;48.4;1.8;328.9;0.246886;11.8247;18.0896;1.25981;81.8308;10.611;29.7372;0.02508;2775
99183;4;25;16;989.4;6.2;0.0;43.2;1.0;315.0;0.242644;10.6721;15.0092;0.91424;87.1306;9.77867;21.5467;0.02165;2776
99184;4;25;17;989.2;5.8;0.0;42.0;1.2;324.2;0.250336;12.854;17.3716;1.06496;84.9993;8.68427;26.0121;0.03103;2777
99185;4;25;18;989.2;6.1;0.0;41.0;0.8;353.3;0.251604;11.3775;14.4032;1.12079;86.5966;12.3269;18.2238;0.02687;2778
99186;4;25;19;989.1;4.6;0.0;44.5;0.8;5.9;0.273996;19.889;22.8139;1.59819;74.3693;14.6982;20.8379;0.0327;2779
99187;4;25;20;989.2;1.7;0.0;53.0;0.2;173.1;0.408188;40.6024;52.0983;2.21966;52.1142;10.6112;28.9779;0.0803;2780
99188;4;25;21;989.1;1.5;0.0;59.7;0.7;245.3;0.459198;51.2942;72.0266;2.18573;41.0274;25.3649;51.1443;0.58915;2781
99189;4;25;22;988.8;1.0;0.0;63.1;0.4;199.6;0.482468;53.1509;56.1889;2.11637;32.2761;25.9757;43.2831;0.35721;2782
99190;4;25;23;988.7;0.7;0.0;65.3;0.7;179.0;0.4865680000000001;47.0591;49.5782;2.8882;37.4137;30.4287;36.6353;0.47806;2783
99191;4;26;0;988.4;0.4;0.0;67.7;0.9;176.4;0.476736;35.8691;37.8438;3.18439;40.7739;31.4775;41.1719;0.62895;2784
99192;4;26;1;988.1;-0.6;0.0;72.3;0.9;174.3;0.441457;28.7836;30.967;2.22813;37.1954;27.8492;39.532;0.57277;2785
99193;4;26;2;987.6;-1.0;0.0;72.0;1.1;176.2;0.405797;21.8207;23.6465;2.88205;40.9027;27.376;37.9173;0.39007;2786
99194;4;26;3;987.2;-1.6;0.0;70.4;1.1;177.1;;;;;40.312;23.4663;30.3339;0.40158;2787
99195;4;26;4;986.7;-2.1;0.0;72.5;1.0;181.3;0.348215;16.4501;18.2904;2.79311;;19.7212;30.5043;0.22017;2788
99196;4;26;5;985.9;-2.0;0.0;71.4;1.0;170.8;0.348884;24.0609;26.794;2.91016;41.0693;20.0225;24.2257;0.14504;2789
99197;4;26;6;985.2;-1.1;0.0;66.0;1.3;173.0;0.373237;28.4378;34.8149;2.5706900000000004;43.6177;15.7435;31.2357;0.14075;2790
99198;4;26;7;984.8;1.4;0.0;57.3;1.4;175.0;0.398248;32.6033;48.3046;3.14253;45.9192;12.9842;35.668;0.19633;2791
99199;4;26;8;984.4;4.3;0.0;49.2;1.8;179.3;0.317056;21.6704;32.2921;3.17539;62.4546;15.377;31.4646;0.13047;2792
99200;4;26;9;984.0;6.3;0.0;45.9;1.8;203.5;0.288315;18.8348;29.4793;2.28561;70.0711;10.2537;44.0594;0.06562;2793
99201;4;26;10;983.6;5.7;0.0;48.5;2.1;207.0;0.282905;18.0865;25.8444;1.7868700000000002;71.3973;9.37545;63.5124;0.0416;2794
99202;4;26;11;983.3;6.3;0.0;50.6;2.3;222.7;0.2912;19.8173;31.5613;2.30426;67.7784;9.16464;70.3492;0.11191;2795
99203;4;26;12;983.1;7.1;0.0;51.2;2.2;211.9;0.285873;14.2996;21.0076;1.91723;71.8967;12.8873;34.1666;0.05945;2796
99204;4;26;13;982.8;7.4;0.0;50.3;2.0;215.1;0.28344;19.9788;32.3202;2.40479;69.3315;11.0378;40.8471;0.04999;2797
99205;4;26;14;982.4;8.5;0.0;49.8;1.8;217.8;0.300472;18.9479;28.5095;2.06425;68.6102;8.211260000000001;39.0173;0.05029;2798
99206;4;26;15;982.1;8.6;0.0;47.9;1.7;219.6;0.309659;21.7076;29.6976;1.97696;69.8827;6.42285;39.2379;0.05277;2799
99207;4;26;16;982.6;5.2;2.0;78.2;1.6;243.8;0.322783;23.0417;30.1023;1.61716;65.8838;10.094;29.2801;0.07363;2800
99208;4;26;17;982.6;5.4;0.0;95.6;1.1;199.0;0.391453;28.4707;37.3329;2.31687;66.1872;15.0648;19.9503;0.16552999999999998;2801
99209;4;26;18;983.2;5.5;0.0;76.2;1.5;286.3;0.315767;19.3601;23.8288;2.14069;67.4669;7.44057;21.7422;0.10215;2802
99210;4;26;19;984.2;2.8;0.0;78.7;1.9;336.3;0.282503;12.402;15.3279;1.60138;79.5642;12.0572;18.3186;0.04954;2803
99211;4;26;20;984.6;2.0;0.0;79.5;0.3;352.8;0.293213;12.7355;14.4117;1.42818;83.4167;12.9847;23.755;0.05251;2804
99212;4;26;21;984.9;2.3;0.0;76.6;0.4;236.9;0.335953;18.8003;20.1089;1.61079;73.0792;13.6586;23.1634;0.07335;2805
99213;4;26;22;984.6;2.6;0.0;71.9;0.4;224.7;0.326871;17.2239;18.4986;1.88025;75.7008;16.6689;19.3557;0.12561;2806
99214;4;26;23;984.4;2.5;0.0;72.9;0.2;145.8;0.43929;34.3029;35.7767;2.05842;46.9452;16.3601;28.8217;0.2445;2807
99215;4;27;0;984.8;1.9;0.0;83.7;0.8;186.1;0.505609;30.4497;32.4955;2.32937;45.761;26.0496;40.3516;0.5385;2808
99216;4;27;1;984.9;1.8;0.0;83.4;0.9;178.8;0.398184;27.2832;28.8839;2.98325;46.242;23.3773;27.828000000000007;0.28094;2809
99217;4;27;2;984.6;1.1;0.0;87.4;0.7;174.9;0.391761;25.8603;27.5604;2.3172900000000003;43.853;20.4652;25.8289;0.20302;2810
99218;4;27;3;985.2;1.2;0.0;84.1;0.7;204.0;0.355659;20.2826;21.9784;2.40584;51.8528;17.7963;26.3956;0.15159;2811
99219;4;27;4;985.2;1.6;0.0;71.2;1.0;212.9;0.312715;17.6292;19.0552;2.47551;61.552;14.3173;23.8261;0.07257000000000001;2812
99220;4;27;5;985.8;1.5;0.0;69.4;0.8;242.9;0.331854;29.1506;32.4541;2.39896;51.1418;14.2216;26.8784;0.05134;2813
99221;4;27;6;986.1;1.7;0.0;67.5;0.7;245.9;0.379265;42.4289;53.4;2.30304;41.6434;17.4768;34.4862;0.09451;2814
99222;4;27;7;986.6;2.2;0.0;66.1;1.1;258.2;0.410004;59.9354;85.0304;2.50702;30.4964;15.8161;37.2365;0.18023;2815
99223;4;27;8;987.2;2.7;0.0;64.6;1.7;258.7;0.346021;42.6073;54.7241;2.56644;45.2965;18.2121;33.5012;0.11167;2816
99224;4;27;9;987.4;3.2;0.0;63.4;1.8;261.7;0.311331;32.2979;42.8676;2.2652;53.9311;17.3588;32.208;0.1066;2817
99225;4;27;10;987.7;3.9;0.0;60.0;1.6;255.5;0.290682;22.8457;30.7131;2.46026;62.5417;14.0895;32.464;0.08688;2818
99226;4;27;11;988.2;4.3;0.0;56.3;1.6;244.7;0.29404;23.0338;31.9655;2.54971;65.5538;13.7656;30.0189;0.04877;2819
99227;4;27;12;988.4;5.0;0.0;53.6;1.6;237.3;;19.205;27.4324;;69.6623;13.744000000000002;26.7507;0.05151;2820
99228;4;27;13;988.9;5.0;0.0;53.1;2.1;250.3;;16.644000000000002;22.7932;;73.954;10.4604;23.5645;0.06481;2821
99229;4;27;14;989.2;5.1;0.2;50.6;2.3;256.2;0.233393;18.822;25.675;1.22028;71.5709;12.9059;31.9357;0.04935;2822
99230;4;27;15;989.5;5.5;0.0;47.5;2.1;260.4;0.244687;21.0299;28.8372;1.24597;69.7862;14.5125;30.8355;0.06362000000000001;2823
99231;4;27;16;989.9;5.7;0.0;46.1;1.8;255.8;0.261321;22.8489;30.5686;1.52114;66.8163;14.6649;32.7974;0.06776;2824
99232;4;27;17;990.0;5.4;0.0;45.7;1.6;251.1;0.253745;22.6853;29.0566;1.4358;68.0007;8.083269999999999;29.4488;0.06002;2825
99233;4;27;18;990.3;5.3;0.0;46.4;1.2;228.4;0.285766;30.3344;37.1443;2.2711900000000003;58.03100000000001;10.7627;31.3407;0.09378;2826
99234;4;27;19;990.6;5.2;0.0;47.2;1.4;211.7;0.309298;30.3121;34.9439;2.69343;56.9134;15.4153;29.022;0.1701;2827
99235;4;27;20;990.8;4.0;0.0;50.7;1.1;215.8;0.35097399999999995;37.0115;40.2864;2.85266;47.1127;20.3964;34.0066;0.24514;2828
99236;4;27;21;991.3;3.3;0.0;52.1;1.0;213.9;0.388175;40.349;43.4183;3.4832300000000003;41.8606;24.9981;36.0126;0.31136;2829
99237;4;27;22;991.5;2.6;0.0;55.2;1.1;221.2;0.364408;35.5924;38.8078;2.86058;43.0547;23.0529;35.4431;0.29202;2830
99238;4;27;23;991.7;2.0;0.0;57.2;0.9;218.4;0.351825;30.3727;33.3182;3.21827;44.5997;22.7041;39.4423;0.26387;2831
99239;4;28;0;992.0;1.8;0.0;57.0;0.9;211.6;0.337539;25.5385;27.2694;2.80948;49.3053;20.7093;32.3921;0.23291;2832
99240;4;28;1;992.4;2.0;0.0;57.0;1.3;245.6;0.278951;14.152;15.416;2.08364;58.6038;18.2745;25.2894;0.13812;2833
99241;4;28;2;992.9;1.8;0.0;60.0;1.6;256.6;0.29353;18.8922;20.9831;2.19825;53.7884;17.3536;26.238000000000003;0.1202;2834
99242;4;28;3;993.3;1.7;0.0;61.4;1.6;257.3;0.27120900000000003;16.7512;18.4821;2.10586;57.9011;15.6402;20.6785;0.09086;2835
99243;4;28;4;993.5;1.3;0.0;65.8;1.6;256.5;0.244334;16.7953;18.5092;2.24667;63.3101;16.6892;25.1148;0.04772;2836
99244;4;28;5;993.8;1.0;0.0;68.5;0.9;232.9;0.290427;25.5252;28.6317;1.94656;53.4167;20.7971;30.0164;0.04345;2837
99245;4;28;6;994.2;1.0;0.0;70.0;1.9;254.6;0.302839;32.4705;41.4336;2.00131;43.4719;14.9979;29.4186;0.09388;2838
99246;4;28;7;994.7;2.8;0.0;64.7;1.7;254.7;0.324791;38.8683;59.0298;2.84633;41.6171;19.2385;31.9333;0.11286;2839
99247;4;28;8;995.0;4.9;0.0;56.7;2.1;266.7;0.258823;21.6141;32.0026;2.36031;62.0534;13.3629;32.3091;0.08374;2840
99248;4;28;9;995.2;6.9;0.0;48.4;1.7;259.6;0.228863;16.7523;27.1191;2.38675;76.9487;9.69207;35.6283;0.04705;2841
99249;4;28;10;995.5;8.3;0.0;42.2;1.7;233.8;0.216073;23.5941;43.0657;3.33555;78.7871;8.05107;28.0171;0.02102;2842
99250;4;28;11;995.7;8.4;0.0;43.0;1.8;241.3;0.219408;19.9724;33.7904;2.3607;79.2258;;;0.02533;2843
99251;4;28;12;995.9;8.8;0.1;40.4;1.9;249.8;0.205122;21.092;35.0677;2.41075;82.1811;;;0.02877;2844
99252;4;28;13;996.5;9.6;0.0;35.1;2.2;241.8;0.280629;21.2784;36.0412;2.73825;87.6651;;;0.02147;2845
99253;4;28;14;996.5;9.7;0.0;33.4;2.6;266.1;0.228867;12.0238;16.9701;0.6516;97.5316;4.12822;;0.02354;2846
99254;4;28;15;996.0;10.2;0.0;33.5;2.0;240.8;0.209487;19.1848;26.1902;1.3706200000000002;91.1434;8.89477;37.2057;0.02601;2847
99255;4;28;16;996.2;8.4;0.0;40.1;2.0;275.2;0.197919;17.5979;22.3693;0.63198;95.0749;10.7176;71.934;0.03594;2848
99256;4;28;17;996.4;9.2;0.0;35.6;2.2;258.4;0.19741;15.0023;18.7875;0.64858;97.8212;9.45891;25.137;0.02583;2849
99257;4;28;18;997.2;6.4;0.0;51.3;1.0;338.7;0.207986;15.0044;17.8416;1.0929799999999998;91.1748;11.957;27.087;0.03073;2850
99258;4;28;19;997.5;5.1;0.0;56.7;0.3;66.4;0.241997;18.1098;19.914;1.2228;85.1879;10.1188;19.5931;0.05974;2851
99259;4;28;20;998.2;4.3;0.0;58.0;0.3;231.1;0.311927;40.3713;42.5611;2.30445;60.0461;18.6564;28.7475;0.19505;2852
99260;4;28;21;998.7;4.3;0.0;59.9;0.8;250.5;0.34620100000000004;43.8942;46.4356;2.35483;54.6929;20.3423;34.5521;0.20265;2853
99261;4;28;22;999.0;3.9;0.1;63.4;0.6;260.3;0.418996;51.1487;54.2434;2.72114;43.2048;23.0938;38.0933;0.46448;2854
99262;4;28;23;999.5;2.6;0.1;66.9;0.4;278.2;0.3851;52.9566;56.8273;2.10154;34.3778;23.1909;34.4624;0.48006;2855
99263;4;29;0;999.8;2.1;0.0;70.2;0.5;275.3;0.30938000000000004;27.1021;28.7629;2.80692;63.0708;22.5589;27.7766;0.34407;2856
99264;4;29;1;1000.2;0.8;0.0;76.1;0.3;325.4;0.371277;26.0239;27.8467;2.25673;53.2158;26.4627;30.1243;0.33673000000000003;2857
99265;4;29;2;1000.3;0.2;0.1;81.1;0.4;269.3;0.304793;20.8785;22.3704;2.14087;60.0707;17.8893;28.8888;0.2429;2858
99266;4;29;3;1000.6;-0.8;0.0;82.7;0.1;33.1;0.376645;25.1784;27.0357;1.98001;45.7329;24.9617;34.1668;0.18661;2859
99267;4;29;4;1000.9;-1.2;0.0;87.6;0.3;110.5;0.602608;45.3712;51.6612;1.27756;9.85756;35.9903;49.3099;0.73227;2860
99268;4;29;5;1001.4;-1.5;0.1;93.4;0.3;94.6;0.6643899999999999;49.7954;74.1001;1.12093;4.57822;39.3927;50.38399999999999;0.93347;2861
99269;4;29;6;1001.8;-1.0;0.0;97.7;0.5;83.7;0.864791;44.4928;114.361;1.82877;4.130319999999998;48.8807;64.2388;1.54724;2862
99270;4;29;7;1002.4;2.3;0.0;92.8;0.4;131.3;0.689174;48.7852;98.6172;6.05986;17.5978;34.6717;56.9573;1.53102;2863
99271;4;29;8;1002.9;6.5;0.0;63.0;0.2;178.3;0.562555;47.6863;87.1458;7.77407;33.5951;32.4452;53.832;0.92562;2864
99272;4;29;9;1003.1;8.2;0.0;50.8;0.8;179.2;0.309662;27.2031;39.6514;10.8791;65.1301;19.3967;32.3124;0.21502;2865
99273;4;29;10;1003.1;9.6;0.0;46.1;0.4;108.2;0.263981;16.1749;21.6174;5.99033;81.1554;14.6205;24.1059;0.13857;2866
99274;4;29;11;1003.3;10.9;0.0;38.5;0.7;170.8;0.24250500000000005;10.0644;13.3723;3.61731;97.4845;6.96353;19.2372;0.0464;2867
99275;4;29;12;1003.3;11.1;0.0;36.3;0.7;150.5;0.252141;12.7036;16.7491;3.06569;100.089;4.7965800000000005;19.4425;0.03607;2868
99276;4;29;13;1003.1;12.3;0.0;31.1;1.1;182.5;0.239837;10.8437;14.5641;1.58035;105.807;6.15808;21.4409;0.01624;2869
99277;4;29;14;1002.8;12.8;0.0;29.9;1.0;167.0;0.23773;11.6951;15.0628;1.07586;109.455;10.7484;20.2257;0.016630000000000002;2870
99278;4;29;15;1002.5;12.7;0.0;28.0;0.9;174.9;0.24188;11.8284;15.0411;1.36521;111.923;9.3253;24.7626;0.01959;2871
99279;4;29;16;1002.3;13.6;0.0;25.3;1.1;185.1;0.236122;10.4156;13.384;0.90286;115.909;6.70096;22.9433;0.01363;2872
99280;4;29;17;1002.1;13.6;0.0;23.7;1.1;153.4;0.232584;9.36668;11.1549;1.04348;121.26;12.3354;21.3756;0.017669999999999998;2873
99281;4;29;18;1001.8;12.6;0.0;26.1;1.3;167.1;0.236184;10.2563;11.7025;1.38313;119.211;13.0238;18.4729;0.02219;2874
99282;4;29;19;1001.8;11.1;0.0;30.0;0.8;138.3;0.249809;15.8813;17.1453;1.71762;107.887;15.6459;22.8727;0.04368;2875
99283;4;29;20;1001.9;8.5;0.0;40.7;0.9;105.9;0.34968;31.1231;32.5353;4.92622;80.3314;26.1989;35.7857;0.24478000000000005;2876
99284;4;29;21;1002.1;7.0;0.0;47.5;0.6;100.9;0.44254;33.9757;35.7703;5.24978;69.0656;33.4131;44.0645;0.61442;2877
99285;4;29;22;1002.0;5.6;0.0;52.9;0.5;93.1;0.578702;40.7771;43.1358;7.49326;54.9332;44.5318;63.5894;1.73245;2878
99286;4;29;23;1001.8;3.7;0.0;61.4;0.4;87.8;0.720692;68.1134;71.9464;5.14276;22.7653;53.6862;67.9541;1.95097;2879
99287;4;30;0;1001.9;4.3;0.0;58.2;0.9;119.6;0.509433;40.3512;42.5149;5.15077;53.1994;45.5109;48.7663;1.64959;2880
99288;4;30;1;1001.9;3.8;0.1;59.1;0.8;112.7;0.429766;23.1794;24.7591;7.45905;65.17699999999999;38.324;44.3564;0.97371;2881
99289;4;30;2;1002.0;3.0;0.0;62.3;0.8;115.3;0.387379;16.5526;18.2867;4.30249;69.3447;35.0815;37.3666;0.83473;2882
99290;4;30;3;1002.1;2.4;0.0;65.4;0.8;108.8;0.381533;16.4942;18.0523;3.93663;64.7144;31.116;39.8054;0.7761899999999999;2883
99291;4;30;4;1002.2;1.7;0.0;70.1;0.8;111.7;0.403552;19.3303;20.9364;7.99101;57.9469;30.9438;42.7266;0.72049;2884
99292;4;30;5;1002.0;1.5;0.0;74.4;1.0;115.9;0.391475;18.3042;20.0038;6.91397;57.9592;34.4703;41.9289;0.69812;2885
99293;4;30;6;1002.2;1.9;0.0;76.7;1.1;116.8;0.408397;20.8838;23.6164;9.27543;53.8315;38.1804;43.2401;0.76369;2886
99294;4;30;7;1002.3;4.5;0.0;67.2;1.1;128.9;0.393907;19.3781;23.7699;6.80104;63.4476;29.791;38.9842;0.71358;2887
99295;4;30;8;1002.5;7.5;0.0;58.8;1.0;140.5;0.402203;17.2484;22.1845;8.44427;70.2979;28.5436;38.9452;0.6065;2888
99296;4;30;9;1002.5;10.5;0.0;53.1;1.0;148.4;0.355443;15.4506;19.8073;9.67995;83.32;22.1303;29.0432;0.3828;2889
99297;4;30;10;1002.4;12.1;0.0;48.0;1.0;142.0;0.354698;16.4092;21.2907;11.579;95.3841;15.4542;29.2738;0.15517999999999998;2890
99298;4;30;11;1002.1;13.8;0.0;38.6;1.0;113.5;0.30401;10.5367;12.7536;5.53704;111.818;11.7576;26.3991;0.08662;2891
